72,6,Khamis Kasthurirangan,5,22,true
73,6,Yasmani Raventos,11,23,true
74,6,Anneliese Ospald,7,32,true
75,6,Anelis Klausmann,10,28,true
76,6,Hussnain Murnseer,9,25,true
77,7,Joselito Criste,1,21,false
78,7,Eneas Elsa,10,28,false
79,7,Tatsiana Justamante,8,28,false
80,7,Aleksejs Isanbet,5,30,false
81,7,Balazs Esche,3,25,false
82,7,Melquiades Goerkes,9,30,false
83,7,Roshan Kodesh,2,26,false
84,7,Silvestru Treffeisen,4,24,false
85,7,Rossemary Gallastegi,11,30,false
86,7,Lieselotte Farinesa,7,26,false
87,7,Esperanza Pradillos,10,23,true
88,7,Kristina Elges,3,32,true
89,7,Augusto Keutgens,9,22,true
90,7,Justina Reintges,2,22,true
91,7,Viktoras Balonas,4,23,true
92,7,Lyndsay Wasi,5,31,true
93,7,Agnus Roosa,4,30,true
94,8,Josefino Nusslein,1,27,false
95,8,Larosi Lagershausen,6,21,false
96,8,Mousa Hausdorfer,8,32,false
97,8,Dorcas Movsesov,4,30,false
98,8,Evarist Pen'Kovsky,2,30,false
99,8,Laszlo Valdearenas,3,29,false
100,8,Ashlie Espuña,11,26,false
101,8,Adonis Offermanns,5,23,false
102,8,Monsif Halberstadt,7,28,false
103,8,Vasily Rattensperger,10,26,false
104,8,Rosanne Estaun,5,32,true
105,8,Gaudiosa Zuheros,10,29,true
106,9,Kristian Terrasa,1,27,false
107,9,Deloris Balahovski,2,21,false
108,9,Kristiana Hainisch,5,22,false
109,9,Abdennasar Wirsik,4,30,false
110,9,Paraschiv Berndsen,8,24,false
111,9,Rhys Babaevsky,11,32,false
112,9,Ausencio Vyglovsky,10,31,false
113,9,Brais Strassmann,3,29,true
114,9,Anisha Ashburg,11,26,true
115,9,Ivis Manotas,11,31,true
116,9,Dennys Wesner,4,28,true
117,9,Ysolina Nimmesgern,4,21,true
118,10,Ismenia Luedersen,1,31,false
119,10,Ladislau Livansky,7,22,false
120,10,Blasa Altabas,3,30,false
121,10,Hossnia Langschmidt,5,28,false
122,10,Essam Alshits,8,31,false
123,10,Asad Dietzschold,11,27,false
124,10,Escelita Bonsoms,4,28,false
125,10,Ashlyn Vesperinas,6,27,false
126,10,Dessire Torrubias,1,27,true
127,10,Evarista Escanio,5,29,true
128,10,Juris Yaksha,2,23,true
129,10,Asmaa Castrodeza,4,31,true
130,10,Tasha Castiello,1,30,true
131,10,Dosindo Alentisca,1,21,true
132,10,Svenska Eppstein,10,24,true
133,11,Categorias Hulbusch,1,25,false
134,11,Charis Venkatasubramani,7,25,false
135,11,Rashid Crespin,3,22,false
136,11,Anesia Heusel,10,30,false
137,11,Johannes Almendras,4,29,false
138,11,Yassmin Viesca,9,25,false
139,11,Iliasse Herrerias,11,28,false
140,11,Estevan Calles,8,29,false
141,11,Raimondas Lasheras,5,26,false
142,11,Temistocles Marcos,2,26,false
143,11,Elisea Isfan,6,23,false
144,11,Pasqualina Casamian,5,22,true
145,11,Caños Zamsau,2,26,true
146,11,Cesarea Rorris,11,27,true
147,12,Wisdom Yans,1,23,false
148,12,Desamparats Casu,7,25,false
149,12,Marylouise Shainsky,5,25,false
150,12,Prisco Nosko,6,28,false
151,12,Kais Espiga,10,29,false
152,12,Yaroslav Gàsio,4,22,false
153,12,Meissa Dkhissi,3,29,false
154,12,Ioseba Turnes,11,27,false
155,12,Shishi Visanzay,2,21,false
156,12,Celsa Bascuñana,9,30,false
157,12,Manish Koersen,8,31,false
158,12,Nikolajs Morgados,1,24,true
159,12,Delorse Barajas,5,32,true
160,12,Isaias Wolstencroft,5,28,true
161,12,Hosea Wagenseil,3,24,true
162,12,Lurdes Gershovitz,9,24,true
163,12,Cesar Host,7,31,true
164,13,Amarilys Gosepath,1,24,false
165,13,Ventsislav Echepares,4,29,false
166,13,Andrius Frederichs,10,26,false
167,13,Tarsha Castellanos,9,30,false
168,13,Versie Torrisi,6,22,false
169,13,Rosy Rubies,7,32,false
170,13,Missy Vasyutynsky,3,30,false
171,14,Dioscoro Weise,1,21,false
172,14,Denitsa Iervese,7,27,false
173,14,Bernardus Adamidis,10,30,false
174,14,Alexis Galdames,2,24,false
175,14,Basilia Vollings,3,22,false
176,14,Ausencia Theise,5,23,false
177,14,Thomasine Galaso,9,22,false
178,14,Segisfredo Kirchhausen,5,26,true
179,14,Yesid Latasa,6,24,true
180,14,Yasine Veganzones,2,31,true
181,14,Constantina Sarasua,4,32,true
182,14,Adilson Vermassen,5,25,true
183,14,Bosanski Maiso,8,28,true
184,15,Yasyn Larosa,1,28,false
185,15,Kanisha Fillipps,10,25,false
186,15,Messaouda Hermosel,2,23,false
187,15,Angosto Risquete,11,29,false
188,15,Ismene Hoogstraat,3,21,false
189,15,Tomasz Nierhaus,5,23,false
190,15,Casio Babashov,6,25,false
191,15,Mohssin Juanos,4,24,false
192,15,Ressie Portsevsky,7,27,true
193,16,Winston Heusgen,1,30,false
194,16,Ismael Sudnovsky,5,22,false
195,16,Romaisaa Zhivotovsky,10,31,false
196,16,Raysa Kronschnabl,2,23,false
197,16,Yoshie Giseke,11,28,false
198,16,Tressie Dyrks,6,25,false
199,16,Lashon Urdiales,9,26,false
200,16,Osaretin Valters,3,23,false
201,16,Rosamond Passarada,11,23,true
202,16,Astrid Mikhelson,7,30,true
203,16,Villaviciosa Schopmans,1,25,true
204,17,Bassma Schroders,1,23,false
205,17,Bismarck Hodgkins,5,23,false
206,17,Iraides Ettensperger,7,21,false
207,17,Christiam Zhestkov,11,30,false
208,17,Yasiel Simpso,3,24,false
209,17,Wasima Prims,6,31,false
210,17,Alphonso Escartin,10,32,false
211,17,Wisam Schlessiger,4,22,false
212,18,Anderson Roseboom,1,26,false
213,18,Chuks Castanheira,3,23,false
214,18,Aleksandras Sudhansu,4,30,false
215,18,Augustin Pontones,8,28,false
216,18,Chunsheng Tropinsky,7,21,false
217,18,Elisabel Comelles,2,28,false
218,18,Sibisse Felgueras,6,29,false
219,18,Adrianus Currais,9,32,false
220,18,Cesaria Holschuh,5,32,false
221,18,Mostafa Musalatov,2,27,true
222,18,Ikhlas Agashin,6,30,true
223,18,Maravillas Escarai,3,25,true
224,19,Arnas Rosendal,1,26,false
225,19,Glenys Bakshtanovski,2,30,false
226,19,Rashpal Bauhus,8,24,false
227,19,Hasmik Pieperjohanns,9,26,false
228,19,Nicolaas Ribeisen,7,23,false
229,19,Yogesh Leser,10,31,false
230,19,Ysmael Francos,6,21,false
231,19,Xose Baraldes,9,27,true
232,19,Ibtisam Yugueros,10,21,true
233,19,Inass Molins,1,25,true
234,19,Constante Uribesalgo,9,30,true
235,19,Conversion Althaus,5,29,true
236,20,Tosha Neimanns,1,31,false
237,20,Yasmira Insua,7,32,false
238,20,Rishabha Belorossov,10,30,false
239,20,Diosdada Thons,8,24,false
240,20,Ouassima Villuendas,2,24,false
241,20,Basiliso Scherers,4,26,false
242,20,Laimonas Escolano,5,31,false
243,20,Hassane Herisson,3,28,false
244,20,Inssaf Tostoo,9,31,false
245,20,Codes Chertorizhsky,9,24,true
246,21,Marius Andreason,1,27,false
247,21,Rossella Musgo,7,24,false
248,21,Xisela Krons,6,26,false
249,21,Ursula Michaelsen,9,24,false
250,21,Asa Mateis,8,30,false
251,21,Patsy Vorogushin,3,21,false
252,21,Oleksiy Arevalos,5,30,false
253,21,Alsira Tepes,10,21,false
254,21,Mushegh Wynends,4,21,false
255,21,Estefan Vanderstegen,7,22,true
256,22,Sebastia Escuza,1,29,false
257,22,Teresina Butsch,6,24,false
258,22,Francesco Casaubon,7,28,false
259,22,Abdesalam Calabrese,5,24,false
260,22,Irkus Tregers,3,30,false
261,22,Khamsa Eibenschitz,2,25,false
262,22,Aissata Kakenmeister,11,26,false
263,22,Eudosio Canseco,8,21,true
264,22,Oristila Friese,5,32,true
265,22,Dinesh Baransk,7,29,true
266,23,Gaston Muhlsteff,1,23,false
267,23,Ladislada Wrisch,10,23,false
268,23,Esneda Girbes,3,24,false
269,23,Nikolas Dittges,8,24,false
270,23,Yusupha Sheluntsov,9,21,false
271,23,Ihsane Busquet,7,31,false
272,23,Beralides Beas,6,27,false
273,23,Marcus Rossin,7,24,true
274,23,Jaskaran Avrutsky,11,27,true
275,24,Edris Les,1,32,false
276,24,Andressa Glasker,8,25,false
277,24,Ismelda Walterscheidt,2,28,false
278,24,Rusalin Alessi,7,25,false
279,24,Charles Yesa,10,32,false
280,24,Sinforoso Bessonov,9,28,false
281,24,Nikos Vellisca,11,23,false
282,24,Eufrasio Matteis,5,27,false
283,24,Elsy Ques,3,24,false
284,24,Aramis Astarriaga,4,21,false
285,24,Mames Theissing,6,25,false
286,25,Sascha Bassas,1,24,false
287,25,Isora Bodes,6,31,false
288,25,Faustino Courtois,7,28,false
289,25,Narjes Luitjens,2,30,false
290,25,Telesfora Patras,10,26,false
291,25,Nassera Aceves,5,21,false
292,25,Natosha Rakos,8,28,false
293,25,Rashad Gormanns,7,25,true
294,25,Hans Giske,4,26,true
295,25,Gervasio Kerekes,3,27,true
296,26,Justice Bienes,1,25,false
297,26,Angustias Tseiner,5,24,false
298,26,Justiniana Jamskov,10,30,false
299,26,Ansar Breuers,4,27,false
300,26,Chesus Wichkosk,3,28,false
301,26,Tenesha Riaguas,9,30,false
302,26,Stanislas Eidelstein,11,21,false
303,26,Fructuoso Basabil,2,31,false
304,26,Cristiane Govoretsky,6,22,false
305,26,Ihsan Guarinos,3,28,true
306,26,Ingresar Mihalsky,5,23,true
307,26,Aleksandra Vocks,1,30,true
308,26,Ersilia Rohirse,10,22,true
309,26,Cristiam Mees,9,31,true
310,27,Maisa Berntsen,1,31,false
311,27,Irshad Prasad,11,21,false
312,27,Edilson Kushner,2,22,false
313,27,Cesario Hindes,4,31,false
314,27,Crsitina Nilson,7,31,false
315,27,Loles Kabyshev,9,25,false
316,27,Pristila Kerstinger,10,32,false
317,27,Nissrin Sebastianes,6,29,true
318,27,Rosica Michalaras,4,31,true
319,27,Josee Valchikovski,5,21,true
320,28,Assane Rays,1,31,false
321,28,Faris Tomashevsky,7,26,false
322,28,Chastity Sansana,4,31,false
323,28,Agostino Forradellas,11,21,false
324,28,Etsuko Mooslechner,3,27,false
325,28,Marlenis Knops,8,27,false
326,28,Transito Baiseitov,6,28,false
327,28,Asya Wolters,9,21,false
328,28,Verisimo Torras,2,26,false
329,28,Arsalan Ganslmayer,5,27,false
330,28,Mansur Ahlers,10,25,false
331,28,Grisela Salcedas,6,28,true
332,28,Olesea Beindressler,11,29,true
333,29,Carrasca Svetoslavov,1,27,false
334,29,Franciska Hanschmann,10,26,false
335,29,Gerasimo Yalovets,9,23,false
336,29,Nasrin Espeso,2,22,false
337,29,Lucas Lencastre,11,24,false
338,29,Dasha Ditschke,3,31,false
339,29,Annis Heusing,5,25,false
340,29,Sumisa Rubenstahl,6,30,false
341,29,Dariusz Nahabtsev,4,24,false
342,29,Salesa Ens,8,28,true
343,29,Esmael Class,10,32,true
344,29,Avis Impelluso,6,28,true
345,29,Asael Eickmanns,3,23,true
346,29,Younnes Gansauge,7,23,true
347,30,Basilisa Kanutschek,1,32,false
348,30,Thomasina Santelices,6,30,false
349,30,Basilio Scharfstein,8,30,false
350,30,Dansk Emyshev,11,30,false
351,30,Chasidy Tosello,5,22,false
352,30,Blasida Bornhuse,7,22,false
353,30,Moses Vesnovsky,3,28,false
354,30,Asifa Ideas,10,26,false
355,30,Drusilla Johanson,4,28,false
356,30,Yves Heueisen,5,24,true
357,30,Jurijs Hees,8,22,true
358,31,Absalon Poggenklas,1,26,false
359,31,Desislava Stuttgens,3,21,false
360,31,Manssour Belous,9,24,false
361,31,Decoroso Zschammer,2,29,false
362,31,Cerasela Costea,4,27,false
363,31,Benaissa Winkelstrater,11,31,false
364,31,Mubashar Matthess,10,31,false
365,31,Vaclovas Elbers,5,32,false
366,31,Estafania Tsalaban,6,31,false
367,31,Odessa Cardus,7,21,false
368,31,Roshni Costache,6,30,true
369,31,Nauset Jendrusch,1,24,true
370,32,Jessenia Gellhaus,1,27,false
371,32,Cristalina Franks,6,29,false
372,32,Youssif Momerts,5,24,false
373,32,Issiaka Hoyos,10,21,false
374,32,Susane Heiseler,4,25,false
375,32,Kelsie Kurschildgen,2,27,false
376,32,Petras Izusquieta,3,25,false
377,32,Asmahane Yushkevich,7,24,false
378,32,Ebtisam Asturias,9,22,false
379,32,Basiliano Legaspi,11,29,false
380,32,Rayisa Llados,8,22,false
381,32,Ersin Lederhossen,1,21,true
382,32,Yusif Papiermeister,5,28,true
383,32,Ignasia Chekhovsky,4,27,true
384,32,Jesusa Breyschen,2,29,true
385,32,Nassim Piñas,10,24,true
386,32,Rosimar Passarinho,5,28,true
387,33,Gherasim Jurgs,1,23,false
388,33,Rosely Bosz,4,28,false
389,33,Christie Usle,10,28,false
390,33,Yaneisy Wirts,6,29,false
391,33,Rosaida Ricketts,5,25,false
392,33,Naseem Darinsky,7,23,false
393,33,Edisa Rosche,3,22,false
394,33,Iasone Solis,8,25,false
395,33,Hortensia Tse,9,31,false
396,33,Ayose Pradanos,11,21,false
397,33,Enemesia Sommersperger,7,22,true
398,33,Usue Sobas,5,21,true
399,34,Yerson Antyshev,1,21,false
400,34,Denilson Leston,3,30,false
401,34,Sargis Nickels,4,29,false
402,34,Tiberius Elsperger,6,25,false
403,34,Constanza Esimontovsky,9,24,false
404,34,Andresa Curioso,8,30,false
405,34,Frutos Hovestadt,2,23,false
406,34,Takashi Francas,11,24,false
407,34,Kosta Erlenbusch,5,22,false
408,34,Burgess Weston,7,32,false
409,34,Abdelazis Edesa,8,23,true
410,35,Esthefany Areas,1,23,false
411,35,Leesa Lostao,8,29,false
412,35,Premislao Babusenko,2,27,false
413,35,Jose Gariso,5,32,false
414,35,Rudesindo Upson,10,21,false
415,35,Mayssa Vayas,3,24,false
416,35,Asaad Outes,4,22,false
417,35,Narjisse Schlesser,9,28,false
418,35,Isidor Pribylsky,7,21,false
419,35,Sasho Nantes,5,29,true
420,35,Zsolt Matteus,11,28,true
421,36,Leisy Siemons,1,23,false
422,36,Osmar Veronese,9,27,false
423,36,Ruslana Hannsmann,3,29,false
424,36,Julissa Tonnies,2,21,false
425,36,Estanislada Horoshavin,10,32,false
426,36,Crisostomo Perandres,7,25,false
427,36,Yoshiko Hegmanns,8,27,false
428,36,Casandra Somolinos,5,29,false
429,36,Ernestas Giesser,11,23,false
430,36,Jurijus Isak,1,29,true
431,36,Cristino Caruso,11,23,true
432,36,Artemisa Geisbusch,1,31,true
433,36,Lissa Orbañanos,9,23,true
434,36,Oleksii Kerschgens,11,26,true
435,36,Alhassan Dorries,1,26,true
436,36,Silvestre Santasusana,3,29,true
437,37,Lisbel Stassl,1,25,false
438,37,Ishaq Caselli,8,30,false
439,37,Tais Andersch,2,22,false
440,37,Felisardo Also,6,27,false
441,37,Salustiana Chushig,3,24,false
442,37,Ambros Atanes,11,27,false
443,37,Rosalyn Gerhards,9,25,false
444,37,Jasone Capafons,10,28,false
445,38,Biser Hossain,1,30,false
446,38,Cristhofer Gasman,7,25,false
447,38,Horst Hirsh,9,22,false
448,38,Insaf Eastaugh,8,27,false
449,38,Augustus Beifuss,5,29,false
450,38,Alessia Amsler,2,24,false
451,38,Shamsher Ibbotson,3,31,false
452,38,Idrissa Bass,6,25,false
453,38,Kurtis Hummels,10,27,false
454,38,Chelsey Leques,11,22,false
455,38,Lisandra Elustondo,4,32,false
456,38,Teslem Diederichsen,5,28,true
457,38,Erasmo Nitzschke,7,29,true
458,38,Isabelo Schitsyn,10,26,true
459,38,Marusya Minkovsky,7,28,true
460,38,Tesifon Brenes,7,22,true
461,39,Tuastri Imbs,1,30,false
462,39,Lahoussine Olson,2,32,false
463,39,Kailash Giesecke,10,21,false
464,39,Vilius Molinos,8,26,false
465,39,Desiree Mooslehner,7,28,false
466,39,Aurelijus Gesa,3,25,false
467,39,Andersson Juste,4,24,false
468,39,Aksana Aso,9,30,true
469,39,Tsvetan Vilches,3,31,true
470,39,Estell Amersvoort,9,29,true
471,39,Afrodisio Solves,5,24,true
472,39,Asparuh Castellano,11,27,true
473,39,Lais Merckens,8,24,true
474,40,Ricardas Eisenblatter,1,25,false
475,40,Isacio Dirscherl,6,30,false
476,40,Rubens Nauhaus,8,25,false
477,40,James Pschorner,5,25,false
478,40,Christophe Fassbender,9,31,false
479,40,Kesia Berrenaras,4,28,false
480,40,Matas Brusehaber,11,25,false
481,40,Firdaous Reisslohner,3,30,false
482,40,Elisei Sargues,2,32,false
483,40,Sherise Brass,6,29,true
484,40,Yusein Comesaña,4,29,true
485,41,Kirstin Yuksel,1,23,false
486,41,Latarsha Liebisch,3,27,false
487,41,Mustafa Pelser,11,22,false
488,41,Leidys Knas,5,31,false
489,41,Giselda Basterra,8,32,false
490,41,Porsche Ruthenschroer,4,26,false
491,41,Jacques Mohsner,9,28,false
492,41,Nasera Paranhos,10,22,false
493,41,Viktors Pison,7,30,false
494,41,Romaysaa Oberstrass,11,31,true
495,41,Marquis Farres,5,31,true
496,41,Cristia Villamisar,1,29,true
497,41,Ghassan Nihsen,9,24,true
498,41,Arshad Sikorski,8,25,true
499,42,Asta Sayers,1,28,false
500,42,Rosangela Haristoy,2,21,false
501,42,Alysa Humanes,10,32,false
502,42,Resham Sniders,11,32,false
503,42,Maisae Riosalido,5,28,false
504,42,Yenisey Brungs,3,27,false
505,42,Aslan Arestin,4,31,false
506,42,Anastassia Avtsyn,7,31,false
507,42,Airas Backhus,9,28,false
508,42,Jasper Urs,6,30,false
509,42,Dickson Misiego,8,30,false
510,43,Lisa Loschnat,1,27,false
511,43,Krasimir Weinschenk,2,27,false
512,43,Alseny Dulisz,8,24,false
513,43,Ruslanas Trascasa,7,28,false
514,43,Aser Umutesi,10,22,false
515,43,Eufrasia Grohsert,6,30,false
516,43,Genis Madsen,9,30,false
517,43,Elisabeta Puscasu,8,24,true
518,43,Rishikesh Purdes,5,32,true
519,43,Zsuzsanna Irles,1,24,true
520,43,Cassie Kistenmacher,3,22,true
521,43,Cresencia Muzalevsky,9,25,true
522,43,Presentina Josserand,5,22,true
523,44,Jinsheng Aalsburg,1,32,false
524,44,Vasilica Aspa,10,28,false
525,44,Gisell Herovets,9,28,false
526,44,Ursina Mossmer,4,28,false
527,44,Christal Naagesh,2,22,false
528,44,Preston Iskra,8,23,false
529,44,Isobel Roosenboom,5,30,false
530,44,Yosvani Jernosek,5,24,true
531,44,Azarias Mullejans,9,32,true
532,44,Vitalijus Usul,5,32,true
533,44,Josiah Agus,5,22,true
534,44,Eliseu Ziehms,5,31,true
535,45,Clarines Waldhaus,1,32,false
536,45,Domingas Thiels,5,21,false
537,45,Belkys Tribaldos,3,28,false
538,45,Crystian Theismann,2,29,false
539,45,Bassima Azaustre,8,23,false
540,45,Ilsa Cascallana,7,24,false
541,45,Isma Volkmers,10,32,false
542,45,Yesika Haberstock,6,26,false
543,45,Yanelis Oltenburstel,2,24,true
544,45,Christel Rosel,5,28,true
545,45,Estivaliz Heimst,5,22,true
546,45,Niesha Mensa,4,30,true
547,46,Assad Comellas,1,21,false
548,46,Branislav Hampson,5,25,false
549,46,Marcos Besgens,8,25,false
550,46,Huseyin Lutchens,4,27,false
551,46,Lisard Abrunhosa,11,22,false
552,46,Abdeslam Fischetti,2,27,false
553,46,Baselisa Hamester,7,22,false
554,46,Astou Breneis,3,27,false
555,46,Desmond Agasarov,10,32,false
556,46,Tomasa Naglschmid,6,22,false
557,46,Marysol Esteve,9,23,false
558,47,Aisam Knornschild,1,29,false
559,47,Crispulo Hunkenschroder,6,31,false
560,47,Josepa GrossLXX,5,27,false
561,47,Teresia Rosengarten,4,23,false
562,47,Lhoussain Ormiston,9,26,false
563,47,Henrikas Versace,10,31,false
564,47,Sigitas Isus,3,24,false
565,47,Isael Kerstingkotter,7,32,false
566,47,Banessa Muras,11,26,false
567,47,Joseph Ruhstorfer,10,32,true
568,47,Montesclaros Galstyan,6,28,true
569,47,Vilson Beyersdorf,8,27,true
570,47,Roksolana Harionovsky,11,32,true
571,48,Kristof Espadinha,1,30,false
572,48,Jess Soesser,5,26,false
573,48,Lesya Payssens,2,27,false
574,48,Jacobus Rosenloehner,4,22,false
575,48,Espen Moesner,10,29,false
576,48,Oleksandr Abelhans,6,25,false
577,48,Abdessamed Piulachs,7,25,false
578,48,Milagros Heeschen,7,25,true
579,48,Nisa Urgeles,4,23,true
580,48,Esther Zarzoso,7,32,true
581,48,Agusto Presencia,8,29,true
582,48,Jesusita Pelles,3,30,true
583,49,Crispiniano Mirafuentes,1,24,false
584,49,Gracas Dols,2,29,false
585,49,Corpus Carlisl,4,22,false
586,49,Teresa Serarols,11,29,false
587,49,Rosalind Minskoi,10,22,false
588,49,Bousso Aragoneses,9,25,false
589,49,Otis Bistuer,3,26,false
590,49,Rusu Asprilla,7,21,false
591,49,Kristyn Kartushin,8,25,false
592,49,Annelies Atyurievsky,6,25,false
593,49,Daisy Inarejos,1,29,true
594,49,Isa Marchis,2,25,true
595,49,Crispina Kleukens,7,25,true
596,50,Rakesh Sust,1,26,false
597,50,Leisha Noves,2,23,false
598,50,Alhassane Smitmans,10,21,false
599,50,Consuela Fronius,4,32,false
600,50,Xiaoshuang Abakshin,7,22,false
601,50,Elisabete Kaliteevsky,8,30,false
602,50,Hasnia Cerejeiras,6,23,false
603,50,Szabolcs Palricas,11,23,false
604,50,Flores West,5,26,false
605,50,Marusia Escudier,9,28,false
606,50,Cataysa Fradejas,3,21,false
607,50,Judson Feis,3,24,true
608,50,Nisrin Tovstoles,11,30,true
609,50,Chistian Hessler,3,29,true
610,51,Theodorus Wisskopp,1,31,false
611,51,Anuska Punset,3,22,false
612,51,Bashir Samos,8,26,false
613,51,Nisha Gustvon,2,32,false
614,51,Elios Terrones,10,30,false
615,51,Kristyna Musatov,5,22,false
616,51,Yusuf Christophersen,11,29,false
617,51,Liisa Quintas,4,29,false
618,51,Afrodisia Tuenissen,6,23,false
619,51,Maisaa Jason,9,21,false
620,51,Ashok Rasines,7,25,false
621,51,Rossitza Preisentanz,4,32,true
622,51,Kausar Pernas,10,23,true
623,51,Iosif Dmuhovsky,10,27,true
624,52,Alcibiades Figlestahler,1,26,false
625,52,Igors Dischler,6,25,false
626,52,Rasa Ossendorf,10,29,false
627,52,Husein Meisterernst,11,26,false
628,52,Leslee Estanque,5,28,false
629,52,Tsenka Deutsch,9,28,false
630,52,Kissima Davis,4,24,false
631,52,Yissel Rucktaschler,2,30,false
632,52,Asmahan Westhoven,3,32,false
633,52,Karishma Viveros,7,24,false
634,52,Isrrael Patsev,10,27,true
635,53,Zosima Windeis,1,29,false
636,53,Dallas Largueisa,10,30,false
637,53,Riasat Einhaus,11,26,false
638,53,Holmes Espasandin,8,27,false
639,53,Karolis Gulentsov,2,24,false
640,53,Ismail Aprais,7,25,false
641,53,Elies Jacobellis,3,23,false
642,53,Asahel Paules,6,32,false
643,53,Rose Berrocosa,11,32,true
644,53,Kostiantyn Vilutis,7,30,true
645,53,Christiaan Antontsev,8,30,true
646,53,Paraschiva Maudes,6,32,true
647,53,Dasio Kohlhase,8,26,true
648,53,Cruces Pastelero,1,23,true
649,53,Edgars Schoemakers,3,22,true
650,54,Arelys Tschirsky,1,26,false
651,54,Charisse Badenas,7,23,false
652,54,Teresita Chorques,6,30,false
653,54,Gintaras Eichstaedt,4,31,false
654,54,Yones Sitges,10,30,false
655,54,Thresa Hostrup,2,29,false
656,54,Cristian Elbeshausen,5,21,false
657,54,Isolina Ausin,9,29,false
658,54,Samson Wappenhans,3,28,false
659,54,Zsofia Zschorlich,8,29,false
660,54,Lisette Peñalosa,11,29,false
661,54,Boulus Friesenegger,11,32,true
662,54,Hermesindo Weissgerber,10,24,true
663,54,Essadia Galenkovsky,6,24,true
664,55,Cosmina Artigas,1,22,false
665,55,Karissa Vorderstrasse,10,27,false
666,55,Mindaugas Sluyters,2,22,false
667,55,Nasly Niess,8,25,false
668,55,Piedrasanta Djisev,5,27,false
669,55,Boarisch Basarte,11,26,false
670,55,Ursicina Stamschrader,6,30,false
671,55,Mouhssine Castany,7,31,false
672,55,Rosangel Wunsch,1,22,true
673,55,Kris Breustedt,7,30,true
674,55,Idrissia Lotterschmid,6,24,true
675,55,Alise Isabel,10,26,true
676,55,Destiny Alandes,8,21,true
677,55,Cesia Disa,9,27,true
678,56,Cosima Pujolas,1,32,false
679,56,Batista Reves,2,30,false
680,56,Rosaria Pestana,5,27,false
681,56,Alfonsa Sabas,7,27,false
682,56,Wanderson Weispfenning,6,24,false
683,56,Guayasen Feldpusch,11,27,false
684,56,Castor Mittelhausser,10,30,false
685,56,Lukas Monserrat,4,21,false
686,56,Dominykas Assaola,8,26,false
687,56,Chris Tomasio,3,21,false
688,56,Aragones Movius,9,27,true
689,56,Estebe Codesal,8,25,true
690,56,Vladislava Hiticas,6,28,true
691,56,Itahisa Arraras,8,30,true
